Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX46,OUT010,580976.3308593722
DRG36,OUT049,691310.4888845305
FDU37,OUT049,604790.0855686357
FDK10,OUT049,702106.1945120841
DRF37,OUT027,775608.3489186531
FDC44,OUT035,636482.763650282
FDP15,OUT046,774640.3185551472
FDZ27,OUT027,570861.3571508878
FDY22,OUT019,660624.2330220342
DRG51,OUT035,688003.6650270502
FDN58,OUT045,752873.5114579415
FDW01,OUT049,675341.5674152321
FDX24,OUT018,618992.1047046487
FDO51,OUT017,569688.0937333213
FDJ52,OUT027,679137.2527009613
NCY06,OUT010,650344.0020341405
FDE20,OUT018,691094.5391820034
FDT23,OUT010,599026.7931945006
FDQ51,OUT046,573387.0998985701
FDE35,OUT046,583946.7593851669
FDB46,OUT013,728753.4839242133
NCG19,OUT035,752881.4032131394
NCL06,OUT018,780212.6885074035
FDT36,OUT019,555255.2113645127
FDC56,OUT049,643776.4052134247
FDJ26,OUT049,733960.417939407
FDZ59,OUT017,691203.7565398961
FDV11,OUT027,693397.5899177887
FDR13,OUT010,636762.556024788
FDI15,OUT018,783327.4851035341
FDF47,OUT018,744626.0437800928
NCB54,OUT019,647091.7773861809
NCK19,OUT027,709091.946475283
FDX16,OUT017,674595.0818056097
FDL50,OUT045,649018.8971546482
NCE31,OUT035,561725.2146333501
DRJ01,OUT049,682707.547690415
FDE22,OUT013,678466.5057959015
FDY20,OUT019,608087.454230146
NCO14,OUT045,570254.3202279845
NCR50,OUT017,674690.1849482665
DRM47,OUT017,713225.7212767007
FDO27,OUT010,618258.171499266
FDJ20,OUT027,643670.76206747
NCX17,OUT013,750173.2873469165
FDG59,OUT049,562118.3740021891
FDD52,OUT045,632058.3411676511
FDO48,OUT017,742912.4398801185
FDC59,OUT019,583620.9862127325
FDS15,OUT018,633017.5177495948
FDB47,OUT035,731173.172908595
FDV14,OUT019,606249.15329438
FDB27,OUT013,712268.7775533791
FDA35,OUT035,647578.5068206845
FDN51,OUT018,781204.5774163128
FDO39,OUT019,697874.090754917
FDB28,OUT049,717592.444125432
DRJ25,OUT046,573760.7558899163
FDH46,OUT027,620185.2684546108
FDI10,OUT045,693827.5207808603
FDU21,OUT018,560221.4747923351
FDD09,OUT049,700593.0882925809
FDD10,OUT046,699128.2683974839
FDN31,OUT010,710267.1319944337
FDA46,OUT018,718344.647716502
FDM56,OUT046,630208.271816604
FDF11,OUT010,756887.98707636
FDS32,OUT018,663878.1450345338
NCM06,OUT013,671104.6442225891
FDZ26,OUT045,758592.0248888958
FDO01,OUT013,649186.3184936566
FDJ46,OUT049,695215.4499856266
FDG26,OUT019,771194.4020320419
FDZ38,OUT035,695764.9618855248
NCO55,OUT013,625187.8591191475
FDT60,OUT035,647431.6780840397
FDW37,OUT049,614972.0675670587
NCK42,OUT018,735987.9544765898
FDA45,OUT046,695340.9690279865
FDW55,OUT018,770932.9696766356
FDY44,OUT017,717855.1405635013
FDQ31,OUT017,611517.8563542366
FDM09,OUT049,691916.318803965
FDH12,OUT018,630267.5628586066
NCQ43,OUT035,633795.8715703366
FDT33,OUT035,688922.236810625
NCT41,OUT018,673750.6205327783
DRJ25,OUT010,573883.3238898643
NCQ41,OUT046,715827.7012030631
NCN17,OUT049,623914.7044462844
DRO35,OUT027,636805.5134169259
FDU27,OUT018,575400.622640048
FDY43,OUT027,686573.5521556584
FDG46,OUT035,639566.7770487606
DRL49,OUT018,667667.8359676253
NCB55,OUT049,582522.445572658
FDK28,OUT049,777268.5553399255
FDO49,OUT045,574902.8289773689
FDT03,OUT013,699479.369393811
FDW33,OUT027,624225.3312488394
FDR02,OUT035,634164.0146280364
FDF50,OUT013,715133.4241359518
FDA40,OUT018,614219.4538766056
NCT53,OUT018,688013.649182753
FDY60,OUT035,664830.3039965541
FDP44,OUT027,622308.6513243023
NCQ50,OUT045,733684.2598731499
NCC30,OUT017,700336.2612788425
FDQ60,OUT018,645179.8266726808
FDG41,OUT046,631389.5255405753
FDQ03,OUT046,754933.6031728035
FDM03,OUT045,630327.9750850524
FDZ51,OUT018,618741.9674469917
DRF51,OUT035,565039.4436958364
FDF39,OUT017,781100.940736903
FDW52,OUT035,685407.3832544109
FDY22,OUT049,667058.517243845
FDG14,OUT013,668550.6430533781
FDA57,OUT017,566787.0292149544
FDL45,OUT019,644434.1460941932
FDX28,OUT046,620173.7504306447
NCQ54,OUT013,687508.0654412555
FDH40,OUT045,604770.4303000179
FDU52,OUT035,679768.4459879282
FDT60,OUT010,644731.3169817512
FDK08,OUT045,623716.2295710375
FDN04,OUT049,699880.2999040531
FDE50,OUT013,704538.6837203708
FDI16,OUT049,576092.0992319233
FDM50,OUT049,584969.0701447899
NCV30,OUT049,586627.8163464179
FDT44,OUT013,635538.3498601378
FDY60,OUT013,663900.3699053602
FDT56,OUT017,585358.0135392592
FDV58,OUT018,716851.304303562
FDU04,OUT013,642575.3731916788
NCN05,OUT027,701588.7726674874
FDI53,OUT018,684777.4057999237
FDD34,OUT046,684543.336767704
FDW47,OUT027,642684.9472824075
FDT51,OUT027,630737.1229044723
FDO27,OUT013,616550.4343724793
NCQ18,OUT018,626557.013917051
NCW05,OUT013,628867.8542958507
FDI15,OUT010,781376.3748246769
NCH43,OUT010,734896.7855450003
FDT40,OUT049,648160.3762458795
NCG19,OUT017,752894.6849504708
NCM30,OUT035,566883.9359680343
FDB38,OUT017,681069.6700847386
FDB22,OUT046,674663.9523175127
FDC58,OUT046,568285.9132080424
NCI29,OUT013,659353.6235127097
FDA23,OUT010,622008.5870276564
DRG48,OUT013,662566.4953528197
FDV21,OUT013,644505.7059866259
NCG18,OUT019,619838.4105004484
FDG40,OUT045,560407.3820178807
FDU24,OUT018,619953.1710202578
FDA22,OUT049,687156.0717768159
FDY35,OUT046,570528.4508281291
FDJ15,OUT045,703453.1379258012
NCW18,OUT018,757174.9466484184
FDK56,OUT018,711208.1111208088
FDF44,OUT046,653807.4359858945
FDP51,OUT049,642343.3221027707
FDU22,OUT027,635903.4823296926
FDM28,OUT017,700671.8314072378
NCL42,OUT046,761721.011278546
FDJ15,OUT019,700846.9509128728
FDI32,OUT018,638159.1949878631
DRL11,OUT046,679752.1036062906
DRO59,OUT018,601512.9241363312
FDA07,OUT019,641388.266201348
NCO53,OUT013,699422.6632792411
FDO21,OUT045,744433.0563470883
FDW39,OUT045,699250.5138939373
NCV17,OUT013,649727.2835789891
FDE22,OUT046,678795.6042834426
NCB06,OUT018,681645.0959133715
DRF48,OUT017,707750.1564795363
FDB05,OUT013,763338.3829451133
FDP28,OUT027,773792.4824410717
FDP23,OUT046,738077.0667728693
NCS41,OUT018,705050.1217588338
FDS40,OUT018,565637.5596882851
FDA16,OUT017,740655.8667213002
FDN20,OUT035,689108.84892951
FDF04,OUT027,772849.3826308068
DRG36,OUT018,693004.6344540601
FDW16,OUT018,618646.590606565
FDU09,OUT017,580875.7174192566
FDW01,OUT046,674768.6861971379
FDB15,OUT045,783262.3355245094
NCJ17,OUT049,609825.5551335778
NCT18,OUT018,705452.686526887
FDG16,OUT018,735720.2528870751
FDP27,OUT017,713690.6889396193
FDQ44,OUT027,640118.411037159
FDL50,OUT027,644324.8859223468
FDW57,OUT027,695629.0885113818
FDS34,OUT013,634081.188454869
NCV30,OUT035,586752.4085122145
FDD26,OUT018,707668.8779599123
FDA03,OUT045,669217.6321712199
FDS27,OUT018,717615.6731413213
FDM12,OUT013,704915.6890583806
NCV42,OUT027,629425.401196151
NCS41,OUT046,703942.7434263865
FDN56,OUT018,666414.0882395224
DRK59,OUT046,751344.874938412
NCG18,OUT046,625516.5987954533
NCN26,OUT017,641491.0033815647
FDI60,OUT027,583771.3169740274
NCI43,OUT049,574539.1951058295
NCL17,OUT049,664776.5218178846
FDQ19,OUT019,758168.9889016009
FDY43,OUT049,687773.6964333702
FDR36,OUT049,568137.2182751166
FDJ58,OUT049,693124.2870924858
DRY23,OUT045,569499.4172850068
FDK26,OUT027,704258.735547508
DRH03,OUT045,618581.1028049638
FDC10,OUT010,640968.8295886146
FDD23,OUT013,703422.7685975241
FDP32,OUT045,649692.5298719086
FDO31,OUT035,605320.0998082401
FDQ57,OUT013,663206.6706140451
FDX32,OUT027,661877.1136498454
FDC39,OUT027,723832.0023154932
FDU55,OUT046,778394.7352459603
FDL45,OUT013,642725.7363165313
DRK37,OUT049,709033.8464560802
FDK22,OUT013,731609.435901033
DRG37,OUT027,673565.1440445186
FDK22,OUT017,735645.0659753601
DRH36,OUT018,598916.2426946945
DRC36,OUT018,696117.413077316
DRE03,OUT027,567514.5207473957
FDF34,OUT046,716227.5051182134
FDZ22,OUT046,605289.1059932783
FDC44,OUT010,636487.5158160914
FDN31,OUT027,704746.7724118705
FDO03,OUT017,750193.5711983138
FDA01,OUT049,584048.4312365577
NCH42,OUT049,749840.9214130708
FDF46,OUT018,640782.5671369522
DRL35,OUT046,567678.9334810502
FDW46,OUT049,587789.1776059181
FDB58,OUT046,662491.424929312
FDD47,OUT018,692077.9778815832
NCO17,OUT045,641894.1539221976
FDJ26,OUT017,735837.9968053047
FDU37,OUT045,604293.7761166703
